-97.7495651,30.2709198,Opal Divine's Freehouse,700 W 6th St,Austin,TX,(512) 477-3308,Beer Bar,score: 90.0
-97.7009225,30.4248265,Opal Divine's Marina,12709 Mopac,Austin,TX,(512) 733-5353,Beer Bar,score: 80.0
-97.7611084,30.2287045,Opal Divine's Penn Field,3601 South Congress Ave Suite K100,Austin,TX,(512) 707-0237,Beer Bar,
-97.3308716,32.7512245,Paddy Red's Irish Pub,903 Throckmorton Street,Fort Worth,TX,(817) 332-4747,Beer Bar,
-95.4243780,29.8214690,Petrol Station Coffeehouse,985 Wakefield Dr.,Houston,TX,(713) 957-2875â€Ž,Beer Bar,score: 83.3
-98.4412570,29.5768840,Pizza Italia,2950 Thousand Oaks Dr # 10,San Antonio,TX,(210) 494-8646,Beer Bar,
-95.3977880,29.7701860,Porch Swing Pub,69 Heights Blvd,Houston,TX,713-880-8700,Beer Bar,
-97.7345810,30.2914791,Posse East,2900 Duval St.,Austin,TX,(512) 477-2111,Beer Bar,
-97.2201920,32.7331200,"Power Plant, The",6463 E Lancaster,Fort Worth,TX,(817) 492-9800,Beer Bar,
-96.7958493,32.8077663,Public School 214,3700 McKinney Ave #148,Dallas,TX,214-599-6234,Beer Bar,
-98.4794800,29.4977730,"Quarry Hofbrau and Beer Garden, The",7310 Jones Maltsberger,San Antonio,TX,(210) 290-8066,Beer Bar,
-95.4204840,29.7343580,"Queen Vic Pub, The",2712 Richmond,Houston,TX,(713) 533-0022,Beer Bar,
-98.7720080,29.8300890,Random,11 Upper Cibolo Creek Rd,Boerne,TX,210-724-6921,Beer Bar,
-95.4567903,30.3112655,"Red Brick Tavern, The",119 Simonton Street,Conroe,TX,936-539-2000,Beer Bar,
-95.4108582,29.7452469,"Red Lion Pub, The",2316 S. Shepherd Drive,Houston,TX,(713) 782-3030,Beer Bar,
-97.7870419,30.2402614,Red's Porch,3508 South Lamar,Austin,TX,(512) 440-7337,Beer Bar,
-97.7515335,30.4285660,Riata Bar and Grill,12221 Riata Trace Pkwy,Austin,TX,(512) 336-3838,Beer Bar,
-95.4826660,29.7317371,"Richmond Arms Pub, The",5920 Richmond Ave,Houston,TX,(713) 784-7722,Beer Bar,
-97.3303375,32.7514915,Rick O'Shea's Pub,904 Houston St,Fort Worth,TX,(817) 332-4747,Beer Bar,
-95.6495330,29.9574251,Rockwell Tavern,12640 Telge Road,Cypress,TX,(281) 256-9223,Beer Bar,
-97.3581669,32.7486565,Rodeo Goat,2836 Bledsoe St,Fort Worth,TX,,Beer Bar,
-96.8240469,32.7969620,Rodeo Goat,1926 Market Center Blvd.,Dallas,TX,,Beer Bar,
-97.1383238,32.8376617,Ron's Corner Tavern,1833 N. Airport Freeway,Bedford,TX,817-510-7124,Beer Bar,
-96.8402716,32.9548788,Ron's Place,4145 Beltline Rd,Addison,TX,214-628-0634,Beer Bar,
-98.2330611,26.2120430,Roosevelt's At 7,821 N Main St,McAllen,TX,956-928-1994,Beer Bar,
-94.7318798,32.5456003,Rotolo's Pizzeria,3407 N Fourth Street,Longview,TX,9032127448,Beer Bar,
-95.3966827,29.7501564,Rudyard's British Pub,2010 Waugh Dr,Houston,TX,(713) 521-0521,Beer Bar,
-96.8033634,33.0948018,Rugby House Pub,8604 Preston Rd. Ste. 100,Plano,TX,972-668-8034,Beer Bar,
-97.7365875,30.2780724,Scholz Garten,1607 San Jacinto,Austin,TX,(512) 474-1958,Beer Bar,score: 75.8
-97.9398132,29.8820275,Sean Patrick's,202 E. San Antonio St.,San Marcos,TX,(512) 392-7310,Beer Bar,
-97.3550110,32.7512360,"Shamrock Pub, The",2710 West 7th St,Fort Worth,TX,(817) 332-9544,Beer Bar,
-95.3632278,29.7605019,Shay Mcelroys Irish Pub,909 Texas St,Houston,TX,(713) 223-2444,Beer Bar,score: 76.7
-95.4103419,29.8173968,Shepherd Park,3402 N. Shepherd Dr.,Houston,TX,832-767-1380,Beer Bar,
-96.8216019,32.9538612,Sherlock's Baker Street Pub - Addison,"5100 Beltline Drive, Suite 776",Addison,TX,(972) 726-6100,Beer Bar,
-97.0993958,32.7583656,Sherlock's Baker Street Pub - Arlington,254 Lincoln Square Center,Arlington,TX,(817) 266-2300,Beer Bar,
-95.4150543,29.7165089,Sherlock's Baker Street Pub - Rice Village,5510 Morningside Dr # 100,Houston,TX,(713) 942-9900,Beer Bar,
-95.5498255,29.7369089,Sherlock's Baker Street Pub - Westheimer,10001 Westheimer  Rd,Houston,TX,(713) 977-1857,Beer Bar,
-95.5394516,29.9551373,Sherlock's Baker Street Pub - Willowbrook,17278 State Highway 249,Houston,TX,(281) 517-0828,Beer Bar,score: 63.3
-95.4081726,29.7529621,Sherlock's Pub,1997A West Gray,Houston,TX,(713) 521-1881,Beer Bar,
-95.3619080,29.7605610,Slainte Irish Pub,509 Main St,Houston,TX,(713) 222-1033,Beer Bar,score: 66.7
-96.8207005,32.9516327,Social House - Addison,5100 Belt Line Rd #410,Addison,TX,972-392-4300,Beer Bar,
-97.3583644,32.7507267,Social House - Fort Worth,840 Curie St,Fort Worth,TX,817-820-1510,Beer Bar,
-96.8025691,32.7974840,Social House - Uptown,2708 Routh St,Dallas,TX,214-999-0046,Beer Bar,
-96.6160640,33.1978600,Square Burger,115 N. Kentucky Street,McKinney,TX,(972) 542-0185,Beer Bar,
-95.4574738,29.7998123,SRO Sports Bar,9930 Hempstead,Houston,TX,(713) 683-5025,Beer Bar,
-95.4110641,29.7335377,Stag's Head,2128 Portsmouth St,Houston,TX,(713) 533-1199,Beer Bar,
-96.7700348,32.8240662,Stan's Blue Note,2908 Greenville Ave.,Dallas,TX,(214) 827-1977,Beer Bar,
-97.3285570,32.7464830,T and P Tavern,221 W Lancaster Ave,Fort Worth,TX,(817) 885-8878,Beer Bar,
-97.9418440,29.8830520,Tap Room ,129 E. Hopkins Ste. 120,San Marcos,TX,(512) 392-9824,Beer Bar,
-96.8863723,33.0632537,Taps and Caps - Lewisville,4740 Texas 121 #500,Lewisville,TX,(214) 618-8305,Beer Bar,
-95.4132280,29.7706410,Taps House of Beer,5120 Washington Ave,Houston,TX,(281) 701-4248,Beer Bar,
-97.8282260,30.4806870,Taps Pub,2011 Little Elm Trail,Cedar Park,TX,(512) 249-9340,Beer Bar,
-97.7500839,30.2774601,"Tavern, The",912 W 12th St,Austin,TX,(512) 320-8377,Beer Bar,
-96.7953336,33.0508315,Taverna Rossa - Plano,4005 Preston Rd Ste 512,Plano,TX,972-403-3321,Beer Bar,
-97.1336842,32.9351516,Taverna Rossa - South Lake,400 S Carroll Ave,Southlake,TX,972-850-7433,Beer Bar,
-95.7235937,29.7853165,Texas Mesquite Grill,20095 Katy Freeway,Katy,TX,281-829-0444,Beer Bar,
-98.0887858,30.1926029,The Barber Shop,207 Mercer Street,Dripping Springs,TX,(512) 829-4636,Beer Bar,
-96.7699482,32.8153697,The Bottle Shop,2116 Greenville Ave,Dallas,TX,214-828-2873,Beer Bar,
-98.0891456,30.1927733,The Dudley's,211 Mercer St,Dripping Springs,TX,512-858-9463,Beer Bar,
-98.2119356,26.2373954,The Quarter,100 E Nolana Ste 155,McAllen,TX,956-627-2454,Beer Bar,
-96.7614441,32.8122711,Tipperary Inn,5815 Live Oak Street,Dallas,TX,(214) 823-7167,Beer Bar,
-96.7771454,32.8368378,Trinity Hall,"5321 E. Mockingbird, #250",Dallas,TX,(214) 887-3600,Beer Bar,
-98.1189997,29.6687854,Twisted X,23455 W. RR 150,Dripping Springs,TX,(512) 829-5323,Beer Bar,
-96.6741380,33.1110710,Two Rows Classic Grill - Allen,711 Central Expressway,Allen,TX,(972) 396-8670,Beer Bar,
-96.6798589,33.0921280,TwoRows Classic Grill & Bar,711 Central Expressway,Allen,TX,(972) 396-8670,Beer Bar,
-97.8745390,30.4054849,Uncle Billy's on the Lake,6550 Comanche Trail,Austin,TX,(512) 248-9583,Beer Bar,score: 91.7
-96.7969110,32.8089590,Union Bear,3699 McKinney Avenue #306,Dallas,TX,(214) 245-5330,Beer Bar,
-98.1896650,26.3061520,University Drafthouse,2405 W. University Drive Ste F,Edinburg,TX,956-380-4444,Beer Bar,
-95.4003190,29.7191980,Valhalla,"Keck Hall, Rice University",Houston,TX,,Beer Bar,
-98.4909286,29.4242840,Waxy O'Connors Irish Pub,234 E Commerce St,San Antonio,TX,(210) 299-3744,Beer Bar,score: 63.3
-95.4704030,29.7399620,"West End, The",5320 Westheimer Rd,Houston,TX,(713) 590-0616,Beer Bar,
-97.0693587,33.0743092,What's On Tap,2570 FM 407 Ste 170,Highland Village,TX,(972) 966-2400,Beer Bar,
-97.7390442,30.2391129,Whip In,1950 S. Interstate 35,Austin,TX,(512) 442-5337,Beer Bar,score: 93.3
-94.8781010,29.2398800,Woody's Bar,11149 FM 3005,Galveston,TX,(409) 740-6969,Beer Bar,
-95.3716980,29.7492280,Worhals,2016 Main St #101,Houston,TX,(832) 804-6110,Beer Bar,
-97.7220751,30.3178631,Workhorse Bar,100 N Loop Blvd E,Austin,TX,(512) 323-5700,Beer Bar,
-97.1333456,32.6636384,World of Beer - Arlington,5005 S. Cooper St. Suite 183,Arlington,TX,(817) 471-1101,Beer Bar,score: 86.7
-98.4808444,29.1838124,World of Beer San Antonio,22810 U.S. 281,San Antonio,TX,210-497-7611,Beer Bar,
-97.3633499,32.7513351,Wreck Room,3208 W 7th St,Fort Worth,TX,(817) 870-4900,Beer Bar,
-96.8207005,32.9516327,Yard House - Addison,5100 Belt Line Rd,Addison,TX,972-716-4004,Beer Bar,
-97.3701630,32.7368622,Ye Olde Bull and Bush,2300 Montgomery St,Fort Worth,TX,(817) 731-9206,Beer Bar,
-97.7478930,30.2588080,Zax Pints And Plates,312 Barton Springs Rd.,Austin,TX,(512) 481-0100,Beer Bar,score: 88.3
-97.3353190,32.7303850,Zio Carlo Magnolia Brew Pub,1001 W Magnolia Ave,Fort Worth,TX,(817) 923-8000,Beer Bar,
-96.4035304,32.9050808,AB Beer and Wine,2305 Hwy 276,Rockwall,TX,(972) 722-4901,Beer Store,
-96.6815567,33.0069618,Angel's Beverage Center,2540 East Plano Parkway,Plano,TX,(972) 424-0248,Beer Store,
-97.1314688,33.2164032,Bearded Monk,122 E. McKinney St,Denton,TX,940-999-7238,Beer Store,
-99.7657063,32.4052278,Big Johnson Liquor and Beer,3351 Turner Dr,Abilene,TX,(325) 795-2441,Beer Store,score: 100.0
-96.7689285,32.8508644,Central Market -  Dallas,5750 E. Lovers Lane,Dallas,TX,(214) 234-7000,Beer Store,
-97.7414856,30.3080063,Central Market - Austin,4001 N. Lamar,Austin,TX,(512) 206-1000,Beer Store,
-97.3891050,32.7297876,Central Market - Forth Worth,4651 West Freeway,Fort Worth,TX,(817) 989-4700,Beer Store,score: 91.7
-95.4421387,29.7416458,Central Market - Houston,3815 Westheimer,Houston,TX,(713) 386-1700,Beer Store,
-96.7675323,33.0015678,Central Market - Plano,320 Coit Rd,Plano,TX,(469) 241-8300,Beer Store,score: 76.7
-98.4634094,29.4716778,Central Market - San Antonio,4821 Broadway St.,San Antonio,TX,(210) 368-8600,Beer Store,
-97.7998581,30.2319603,Central Market - South Austin,4477 South Lamar,Austin,TX,(512) 899-4300,Beer Store,
-96.6775600,33.1734120,Choice Beverage,4600 W Eldorado Parkway # 700,McKinney,TX,(972) 540-2655,Beer Store,
-97.7409210,30.3842144,Cost Plus World Market,9333 Research Blvd.,Austin,TX,(512) 502-9974,Beer Store,
-97.0891643,32.9297959,Cost Plus World Market - Grapevine,1317 State Highway 114 West Suite 100,Grapevine,TX,(817) 416-1400,Beer Store,score: 88.3
-97.6591870,30.4514110,Dany's Liquor,"2700 W. Pecan St., Ste 303",Pflugerville,TX,512-251-7650,Beer Store,
-95.4126110,29.6905580,Fiesta Mart - Kirby,8130 Kirby Dr,Houston,TX,(713) 666-9260,Beer Store,
-97.3364487,32.8623085,Fossil Creek Liquor,1900 Western Center Blvd,Fort Worth,TX,(817) 306-8435,Beer Store,
-99.1424140,30.0333410,Grape and Grain Liquors,1225 Bandera Hwy. Suite E,Kerrville,TX,(830) 315-4727,Beer Store,
-97.1006570,32.9428310,Grapevine Beer and Wine,2100 W Northwest Hwy,Grapevine,TX,(817) 488-7557,Beer Store,score: 100.0
-97.7385430,30.3444070,Growler Room,6800 Burnet Rd Ste 2,Austin,TX,512-748-7852,Beer Store,
-95.3977710,29.7563710,Growler's Beer and Wine,1005 Waugh Dr. Suite D,Houston,TX,(713) 528-2922,Beer Store,
-97.1006870,32.8823262,Hall's Grocery Store,4200 Glade Rd.,Colleyville,TX,(817) 267-6803,Beer Store,score: 86.7
-97.8208640,30.4976660,Hamrick's Market,401 County Road 182 #100,Cedar Park,TX,(512) 250-5100,Beer Store,
-97.7244220,30.3067070,Hyde Park Market,4429 Duval St.,Austin,TX,(512) 459-2261,Beer Store,
-95.5318985,29.8736992,Joe Blows,14110 Stuebner,Houston,TX,(281) 440-8895,Beer Store,
-97.7444790,30.2961431,Juniors Beer and Wine,705 West 29th Street,Austin,TX,(512) 474-9724,Beer Store,
-96.9433094,32.6314994,Keg and Barrel,1538 S Clark Rd,Duncanville,TX,(972) 709-4805,Beer Store,
-96.7286140,33.0195330,Kegs and Barrels - 15th Street,1905 W. 15th Street,Plano,TX,(972) 578-3132,Beer Store,
-96.7084800,33.0411290,Kegs and Barrels - Parker Road,601 W. Parker Road,Plano,TX,(469) 467-2468,Beer Store,
-97.4311905,32.7218933,Kings Liquor,6659 Camp Bowie Blvd,Fort Worth,TX,(817) 732-0661,Beer Store,
-97.0360413,33.1297646,KJ's Fine Wine and Spirits,304 Swisher Road,Dallas,TX,(940) 498-4888,Beer Store,
-97.3197937,32.8243637,Liq-o-Rama,2400 Meacham Blvd,Fort Worth,TX,(817) 624-9800,Beer Store,
-97.7890635,30.2291324,Live Oak Market,4410 Manchaca Rd,Austin,TX,512-416-0300,Beer Store,
-96.8875180,32.9986950,Lone Star Beverages,3065 N Josey Lane #62,Carrollton,TX,(972) 395-0240,Beer Store,
-96.8292690,32.9490720,Majestic Liquor - Addison,14733 Inwood Road,Addison,TX,(972) 233-8967,Beer Store,
-97.6987734,32.7565622,Majestic Liquor - Hudson Oaks,3500 Fort Worth Highway,Hudson Oaks,TX,(817) 596-7377,Beer Store,
-97.4367218,32.8147240,Majestic Liquors - Lakeworth,6738-A Lakeworth Blvd.,Fort Worth,TX,(817) 237-3501,Beer Store,
-97.1472490,32.8894020,Market Street,5605 Colleyville Blvd,Colleyville,TX,(817) 577-5020,Beer Store,score: 85.0
-96.8398730,33.1548990,Market Street Frisco,11999 Dallas Parkway,Frisco,TX,(214) 872-1500,Beer Store,
-96.6957530,33.1752280,Market Street Mckinney,6100 W Eldorado Pkwy,Mckinney,TX,(972) 548-5140,Beer Store,
-97.1369180,33.2148500,Midway Mart,406 West Hickory Street,Denton,TX,(940) 387-5499,Beer Store,
-96.7674430,33.0185470,Mr G's Beverage and Deli Center,1453 Coit Rd,Plano,TX,(972) 867-2821,Beer Store,
-97.7398745,30.3001444,Party Barn - Austin,3300 Guadalupe Street,Austin,TX,(512) 451-8508,Beer Store,
-100.4672257,31.4521162,Party Barn - San Angelo,2302 Sherwood Way,San Angelo,TX,(325) 947-8342,Beer Store,
-98.4409561,29.5779076,Pizza Italia,2950 Thousand Oaks Dr Ste 10,San Antonio,TX,(210) 494-8646,Beer Store,
-97.7260260,30.3047710,Pronto Food Mart,4301 Duval St,Austin,TX,(512) 452-7974,Beer Store,
-96.6945648,33.0575371,S and K Beverages,101 W. Spring Creek Pky.,Plano,TX,(972) 517-2598,Beer Store,
-94.1558536,30.1265279,Spec's - Beaumont,5876 Eastex Freeway,Beaumont,TX,409-835-5931,Beer Store,
-95.5318985,29.7824421,Spec's - Bunker Hill,963 Bunker Hill Rd.,Houston,TX,(713) 464-2216,Beer Store,
-95.5072174,29.9832344,Spec's - Champions,5050 FM 1960 Rd W,Houston,TX,(281) 893-5080,Beer Store,
-97.1702812,32.7544693,Spec's - Fort Worth,1600 Eastchase Pkwy,Fort Worth,TX,817-801-3000,Beer Store,
-95.6454544,29.8761215,Spec's - Hwy 6 North,6765 Hwy 6 North,Houston,TX,(281) 855-1759,Beer Store,
-97.7196926,31.0879097,Spec's - Killeen,"2500 E Central Texas Expressway, Unit C",Killeen,TX,254-616-5871,Beer Store,
-95.2326355,30.0493317,Spec's - Kingwood,1420 Kingwood Drive,Houston,TX,(281) 359-7115,Beer Store,
-95.6069565,29.7699623,Spec's - Memorial Drive,14625 Memorial Drive,Houston,TX,(281) 870-9778,Beer Store,
-96.8268200,33.0270310,Spec's - Plano,5930 W Park Blvd,Plano,TX,(972) 250-0500,Beer Store,
-95.3768387,29.7486153,Spec's - Smith Street,2410 Smith St.,Houston,TX,(888) 526-8787,Beer Store,
-95.5914917,29.7366352,Spec's - Westheimer at Kirkwood,11990 Westheimer Rd,Houston,TX,(281) 497-0413,Beer Store,
-95.1203692,29.5548414,Spec's Liquor - Bay Area Blvd,1029 Bay Area Blvd,Houston,TX,(281) 486-9558,Beer Store,
-95.5823593,29.8895702,Spec's Liquor Store - Jersey Village,17414 Northwest Fwy,Houston,TX,(713) 983-8827,Beer Store,score: 98.3
-97.8203035,30.2336434,Spec's Wine Spirits and Finer Foods,4978 W US 290,Austin,TX,(512) 366-8260,Beer Store,
-97.7141410,30.3219850,Spec's Wine Spirits and Food,5775 Airport Blvd,Austin,TX,(512) 366-8800,Beer Store,score: 77.8
-97.7324420,30.3904900,Spec's Wines and Spirits,10515 N Mo Pac Expy # K,Austin,TX,(512) 342-6893,Beer Store,score: 74.2
-96.7693820,32.8784269,Specs - Dallas,9500 N Central Expy,Dallas,TX,(214) 369-2800,Beer Store,
-97.7959442,30.2344723,Sun Harvest Market,4006 South Lamar,Austin,TX,(512) 444-3079,Beer Store,
-97.7256520,30.3532710,Sunrise Mini Mart,1809 West Anderson Lane,Austin,TX,(512) 453-5176,Beer Store,score: 78.3
-97.6840080,30.4359610,Tejas Liquor #2,"2113 Wells Branch Pkwy, Ste 700",Austin,TX,512-989-9437,Beer Store,
-97.4005626,32.6729889,Total Wine - Fort Worth,5200 S Hulen St,Fort Worth,TX,817-292-2503,Beer Store,
-97.6885300,30.4132996,Twin Liquors,1700 W. Parmer Ln.,Austin,TX,(512) 835-1505,Beer Store,score: 86.7
-98.4849849,29.5592748,Twin Liquors #68,"12955 San Pedro, Ste 500",San Antonio,TX,210-403-2322,Beer Store,
-96.8712710,32.9525970,Webb Chapel Beer & Wine,1004 Webb Chapel Rd,Carrollton,TX,(469)879-7344,Beer Store,
-95.4559304,29.7980536,Whole Foods - Post Oak,1700 Post Oak Road,Houston,TX,(713) 346-0537,Beer Store,
-98.4797897,29.4941101,Whole Foods Market - Alamo Quarry,"255 E. Basse Road, Suite 130",San Antonio,TX,(210) 826-4676,Beer Store,
-97.0991364,32.7657356,Whole Foods Market - Arlington TX,801 East Lamar,Arlington,TX,(817) 461-9362,Beer Store,score: 80.0
-97.7433319,30.3889523,Whole Foods Market - Gateway,9607 Research Blvd. #300,Austin,TX,(512) 345-5003,Beer Store,
-95.4185410,29.7390194,Whole Foods Market - Kirby,2955 Kirby Dr.,Houston,TX,(713) 520-1937,Beer Store,
-97.7545090,30.2707253,Whole Foods Market - Lamar,525 N Lamar,Austin,TX,(512) 476-1206,Beer Store,
-95.3976023,29.7576622,Whole Foods Market - Montrose,701 Waugh Drive,Houston,TX,(713) 284-1260,Beer Store,
-98.5109559,29.6136020,Whole Foods Market - Vineyard,18403 Blanco Rd,San Antonio,TX,210-408-3110,Beer Store,
-95.5729141,29.7365379,Whole Foods Market - Westheimer,11145 Westheimer Road,Houston,TX,(713) 784-7776,Beer Store,
-97.7566790,30.2725750,Wiggy's Liquor,1130 W. Sixth St.,Austin,TX,(512) 474-WINE,Beer Store,
-96.7691956,32.8531265,World Market - Dallas,5500 Greenville Avenue Suite 300,Dallas,TX,(214) 378-5370,Beer Store,
-97.3906767,32.7315882,World Market - Fort Worth,4701 West Freeway,Fort Worth,TX,(817) 737-8370,Beer Store,score: 76.7
-95.1351406,30.5902912,Zipps Liquor,"14901 Hwy 150, Suite C",Coldspring,TX,(936) 270-8136,Beer Store,
-95.4797617,30.4226570,Zipps Liquor,200 S. Danville St.,Willis,TX,(936) 890-6007,Beer Store,
-95.4720837,30.3502553,Zipps Liquor,"3001 N. Frazier St., Suite B",Conroe,TX,(936) 647-0200,Beer Store,
-95.6374434,30.2222023,Zipps Liquor,"10940 Farm to Market Rd 1488, Suite 2",Magnolia,TX,(936) 647-4546,Beer Store,
-95.4185390,30.2080150,Zipps Liquor,"10675 Highway 242, Suite B",Conroe,TX,(936) 273-2722,Beer Store,
-95.5054925,30.2309524,Zipps Liquor,"2750 FM 1488, Suite B",Conroe,TX,(936) 647-0051,Beer Store,
-95.6176565,30.3940159,Zipps Liquor,12718 Walden Rd,Montgomery,TX,(936) 582-4851,Beer Store,
-95.4016666,30.3241047,Zipps Liquor,"11343 Highway 105, Suite B","Conroe, TX",TX,(936) 202-3017,Beer Store,
-96.0877777,30.3887197,Zipps Liquor,310 E Washington Ave,Navasota,TX,(936) 727-2257,Beer Store,
-96.0778789,30.1051891,Zipps Liquor,355 Business Highway 290 N,Hempstead,TX,(979) 337-8218,Beer Store,
-94.8880504,30.0456046,Zipps Liquor,102 East Highway 90,Dayton,TX,(936) 270-8145,Beer Store,
-95.0572309,29.8095815,Zipps Liquor,"504 S. Main St., Suite B",Highlands,TX,(832) 699-5089,Beer Store,
-95.0993330,30.8150720,Zipps Liquor,"13451 US Highway 190 W, Suite 100","Onalaska, TX",TX,(936) 202-3002,Beer Store,
-96.2529980,29.9468549,Zipps Liquor,116 South Front St.,Bellville,TX,(979) 865-8100,Beer Store,
-95.4694238,30.1270077,Zipps Liquor,1622 Sawdust Rd. A-1,The Woodlands,TX,(346) 331-4571,Beer Store,
-94.7271824,31.4654694,Zipps Liquor,9844 US-59,Nacogdoches,TX,(936) 560-3938,Beer Store,
-97.7651780,30.2215820,(512) Brewing Company,"407 Radam, F200",Austin,TX,512.922.8093,Brewery,score: 77.5
-97.7118457,30.3851408,4th Tap Brewing Co-Op,10615 Metric Blvd,Austin,TX,(512) 904-9817,Brewery,score: 86.7
-95.3557804,29.7492234,8th Wonder Brewery,2202 Dallas Street,Houston,TX,(713) 229-0868,Brewery,
-96.6070320,33.6171881,903 Brewers,1718 S Elm St,Sherman,TX,(214) 243-8090,Brewery,
-97.7201620,30.3826660,Adelbert's Brewery,"2314 Rutland Drive, #100",Austin,TX,(512) 662-1462,Brewery,
-98.4794497,29.4294590,Alamo Beer Company,415 Burnet St,San Antonio,TX,(210) 872-5589,Brewery,
-95.2713547,29.7754135,Anheuser-Busch - Houston,775 Gellhorn Dr,Houston,TX,(713) 675-2311,Brewery,score: 75.0
-97.1280933,33.2126294,Armadillo Ale Works,221 S Bell Ave,Denton,TX,(940)580-4446,Brewery,
-97.7302240,30.3797600,Austin Beerworks,3009 Industrial Terrace,Austin,TX,(512) 821-2494,Brewery,
-95.5513360,30.3393882,B-52 Brewing Co,12470 Milroy Lane,Conroe,TX,936-447-4677,Brewery,
-94.7942580,29.2863800,Beerfoot Beach Bar,2816 Ave R 1/2,Galveston,TX,(409) 762-2337,Brewery,
-103.7024108,30.3503704,Big Bend Brewing Co,3401 W Hwy 90,Alpine,TX,(432) 837-3700,Brewery,
-97.8424309,30.5617588,Bindlestick Brewing Co,1309 Leander Drive #504,Leander,TX,,Brewery,
-96.8468577,32.9561494,Bitter Sisters Brewing Company,15103 Surveyor Blvd,Addison,TX,(972) 479-0949,Brewery,
-96.3722980,30.6795090,Blackwater Draw Brewing Company (Downtown Bryan),701 N. Main,Bryan,TX,979-703-6170,Brewery,
-97.6469574,30.4919455,Bluebonnet Beer Co,1700 Bryant Drive #107,Round Rock,TX,,Brewery,
-98.8111960,29.7766927,Boerne Brewery,9 Hill Ln,Boerne,TX,(830) 331-8798,Brewery,
-96.7853860,32.7838170,Braindead Brewing,2625 Main St,Dallas,TX,214-749-0600,Brewery,score: 95.0
-98.4284350,29.5602656,Branchline Brewing Co,3633 Metro Parkway,San Antonio,TX,(361) 290-8817,Brewery,
-97.9020663,29.6882400,BS Brewing,1408 Old Lehmann Rd,Seguin,TX,(830) 660-8124,Brewery,
-95.4158628,29.7762025,Buffalo Bayou Brewing Co.,5301 Nolda St.,Houston,TX,,Brewery,
-96.2043214,32.3232958,Cedar Creek Brewery,244 E Cedar Creek Pkwy,Seven Points,TX,(214) 493-1199,Brewery,
-97.7159280,30.3910980,Circle Brewing Company,"2340 W Braker Ln., Suite B",Austin,TX,(512) 814-7599,Brewery,score: 86.7
-96.9930677,33.0439410,Cobra Brewing Company,146 Whatley Ave,Lewisville,TX,(972) 221-2337,Brewery,
-97.3289713,32.7431484,Collective Brewing Project,112 St. Louis Ave.,Fort Worth,TX,(817) 708-2914,Brewery,
-96.8157580,32.7909450,Community Beer Company,"1530 Inspiration Dr., Suite 200",Dallas,TX,,Brewery,score: 85.0
-95.6855649,30.5150901,Cyclers Brewing,17105 Osburn Rd,Montgomery,TX,(713) 569-2485,Brewery,
-96.7897648,32.7765566,Deep Ellum Brewing Company,2821 St. Louis Street,Dallas,TX,(214) 888-3322,Brewery,score: 91.7
-97.1422355,32.5643454,Dirty Job Brewing,117 N Main Street,Mansfield,TX,(682) 518-1791,Brewery,
-97.1020485,32.7361752,Division Brewing,506 E. Main Street,Arlington,TX,682-276-1276,Brewery,
-95.4168219,29.8018003,Eureka Heights Brewing Company,941 W 18th St,Houston,TX,(832) 953-4677,Brewery,
-98.0778120,30.2921630,Family Business Beer Company,19510 Hamilton Pool Road,Dripping Springs,TX,(512) 829-4202,Brewery,score: 96.7
-96.5760130,32.8995279,FireWheel Brewing Company,2806 Lawing Ln STE C,Rowlett,TX,(214) 725-9080,Brewery,
-96.7260584,32.9592249,Four Bullets Brewery,640 N Interurban St,Richardson,TX,,Brewery,
-96.8309000,32.7791290,Four Corners Brewing Company,423 Singleton Blvd,Dallas,TX,(214) 748-2739,Brewery,
-96.6127160,33.2143410,Franconia Brewing Company,495 McKinney Parkway,McKinney,TX,(972) 542-0705,Brewery,
-95.0634232,29.4576731,Galactic Coast Brewing Co,"1675 FM 1266, Suite C",Dickinson,TX,(832) 738-1960,Brewery,
-94.8491449,29.2556660,Galveston Island Brewing,8423 Stewart Rd,Galvston,TX,(409) 740-7000,Brewery,
-96.8983269,32.9310392,Grapevine Craft Brewery,"2405 Squire Pl, Suite 200",Farmers Branch,TX,(817) 823-7225,Brewery,
-97.0747090,32.9325230,Grapevine Craft Brewery,906 Jean St,Grapevine,TX,814-488-2337,Brewery,
-98.1633348,29.6847661,Guadalupe Brewing Co,1580 Wald Rd. Suite 1,New Braunfels,TX,(512) 878-9214,Brewery,score: 73.3
-97.7107680,30.2585130,Hops and Grain Brewing,507 Calles Street,Austin,TX,,Brewery,score: 68.3
-100.0420051,31.6473926,Horny Toad Brewing Co,313 Edward St,Rowena,TX,(325) 212-1177,Brewery,
-96.1897790,29.9409090,Huff Brewing Co,9805 Koehn Rd,Bellville,TX,(979) 885-8624,Brewery,
-97.7362289,30.2136288,Independence Brewing Co.,"3913 Todd Lane, No. 607",Austin,TX,(512) 707-0099,Brewery,score: 75.0
-97.9259401,30.4068424,Infamous Brewing Co,4602 Weletka Dr Suite #200-300,Austin,TX,(512) 487-8786,Brewery,
-97.9951290,30.2334310,Jester King Craft Brewery,13005 Fitzhugh Rd.,Austin,TX,(512) 364-7278,Brewery,score: 100.0
-99.7278970,32.4407200,Kahl Brewing Co,757 S Treadaway Blvd,Abilene,TX,(325) 518-9395,Brewery,
-95.4605980,29.8058500,Karbach Brewing,2032 Karbach Street,Houston,TX,(713) 680-2739,Brewery,
